"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"30/05/2025";"0100";"9,5";"10,4";"9,5";"97,0";"97,0";"96,0";"9,0";"9,8";"9,0";"949,4";"949,4";"949,2";"0,0";"240,0";"1,0";"";""
"30/05/2025";"0200";"8,7";"9,6";"8,5";"97,0";"97,0";"96,0";"8,2";"9,1";"8,0";"949,6";"949,7";"949,4";"0,1";"175,0";"1,1";"";""
"30/05/2025";"0300";"8,2";"8,8";"8,2";"97,0";"97,0";"97,0";"7,7";"8,3";"7,7";"949,3";"949,6";"949,2";"0,0";"160,0";"0,9";"";""
"30/05/2025";"0400";"8,4";"8,6";"8,2";"97,0";"97,0";"97,0";"7,9";"8,2";"7,7";"949,0";"949,4";"949,0";"0,0";"158,0";"0,9";"";""
"30/05/2025";"0500";"8,0";"8,8";"8,0";"97,0";"97,0";"97,0";"7,6";"8,3";"7,6";"949,0";"949,2";"948,9";"0,0";"154,0";"1,1";"";""
"30/05/2025";"0600";"8,3";"8,5";"7,7";"97,0";"97,0";"97,0";"7,9";"8,1";"7,2";"948,5";"949,0";"948,5";"0,1";"68,0";"1,1";"";""
"30/05/2025";"0700";"6,7";"8,3";"6,7";"97,0";"97,0";"97,0";"6,3";"7,8";"6,3";"948,2";"948,5";"948,1";"0,0";"197,0";"0,8";"";""
"30/05/2025";"0800";"6,6";"7,2";"6,6";"97,0";"97,0";"97,0";"6,2";"6,8";"6,2";"948,1";"948,3";"947,9";"0,0";"176,0";"0,8";"";""
"30/05/2025";"0900";"5,8";"6,6";"5,5";"97,0";"97,0";"97,0";"5,4";"6,2";"5,1";"948,4";"948,4";"948,0";"0,0";"243,0";"0,0";"";""
"30/05/2025";"1000";"5,5";"5,8";"5,2";"98,0";"98,0";"97,0";"5,2";"5,3";"4,8";"948,4";"948,4";"948,1";"0,0";"174,0";"0,0";"12,10";""
"30/05/2025";"1100";"7,7";"7,7";"5,5";"97,0";"98,0";"97,0";"7,3";"7,3";"5,2";"948,8";"948,8";"948,4";"0,0";"20,0";"0,0";"234,90";""
"30/05/2025";"1200";"12,2";"12,2";"7,7";"97,0";"97,0";"97,0";"11,8";"11,8";"7,3";"949,3";"949,3";"948,8";"0,0";"332,0";"1,3";"1075,70";""
"30/05/2025";"1300";"16,6";"16,7";"12,2";"73,0";"97,0";"73,0";"11,7";"13,0";"11,1";"949,5";"949,6";"949,3";"0,5";"92,0";"1,5";"1832,00";""
"30/05/2025";"1400";"18,4";"18,7";"16,6";"56,0";"73,0";"55,0";"9,4";"12,0";"9,4";"949,3";"949,5";"949,2";"1,1";"159,0";"2,9";"2295,00";""
"30/05/2025";"1500";"20,5";"21,2";"18,3";"50,0";"57,0";"47,0";"9,7";"10,9";"8,7";"948,4";"949,3";"948,4";"1,8";"352,0";"4,1";"2586,10";""
"30/05/2025";"1600";"20,8";"22,2";"20,0";"48,0";"51,0";"45,0";"9,4";"10,7";"8,7";"947,4";"948,4";"947,4";"1,6";"304,0";"5,3";"2591,80";""
"30/05/2025";"1700";"23,0";"23,2";"20,8";"40,0";"49,0";"39,0";"8,5";"10,3";"8,5";"946,6";"947,4";"946,6";"1,5";"309,0";"5,8";"2245,00";""
"30/05/2025";"1800";"22,7";"23,2";"22,2";"41,0";"44,0";"38,0";"8,8";"9,3";"7,5";"946,2";"946,6";"946,2";"2,1";"310,0";"5,1";"1944,40";""
"30/05/2025";"1900";"22,7";"23,1";"22,4";"39,0";"41,0";"35,0";"7,9";"8,4";"6,5";"946,1";"946,2";"946,1";"1,0";"346,0";"5,1";"1300,50";""
"30/05/2025";"2000";"18,7";"23,0";"18,7";"58,0";"58,0";"37,0";"10,3";"10,3";"7,0";"946,4";"946,4";"946,1";"0,2";"263,0";"3,0";"406,10";""
"30/05/2025";"2100";"13,1";"18,7";"13,1";"84,0";"84,0";"58,0";"10,5";"11,2";"10,5";"946,8";"946,8";"946,4";"0,0";"122,0";"1,1";"14,50";""
"30/05/2025";"2200";"11,0";"13,1";"11,0";"91,0";"91,0";"84,0";"9,5";"10,4";"9,5";"947,2";"947,2";"946,8";"0,0";"200,0";"0,0";"";""
"30/05/2025";"2300";"10,0";"11,0";"10,0";"94,0";"94,0";"91,0";"9,0";"9,6";"8,9";"947,5";"947,5";"947,2";"0,0";"49,0";"0,9";"";""
"31/05/2025";"0000";"8,9";"10,0";"8,9";"95,0";"95,0";"93,0";"8,1";"9,0";"8,1";"947,8";"947,8";"947,5";"0,0";"121,0";"0,9";"";""
"31/05/2025";"0100";"8,0";"8,9";"8,0";"96,0";"96,0";"95,0";"7,4";"8,1";"7,4";"947,7";"947,8";"947,7";"0,1";"167,0";"0,9";"";""
"31/05/2025";"0200";"7,7";"8,0";"7,7";"96,0";"96,0";"96,0";"7,1";"7,4";"7,1";"947,6";"947,7";"947,6";"0,5";"165,0";"1,0";"";""
"31/05/2025";"0300";"7,1";"7,8";"7,1";"96,0";"96,0";"96,0";"6,6";"7,3";"6,5";"947,4";"947,6";"947,4";"0,4";"166,0";"1,0";"";""
"31/05/2025";"0400";"7,2";"7,5";"7,1";"97,0";"97,0";"96,0";"6,7";"7,1";"6,7";"947,1";"947,4";"947,1";"0,0";"159,0";"0,9";"";""
"31/05/2025";"0500";"7,3";"7,6";"7,2";"97,0";"97,0";"97,0";"6,8";"7,2";"6,7";"947,2";"947,2";"947,1";"0,0";"173,0";"0,7";"";""
"31/05/2025";"0600";"7,0";"7,3";"7,0";"97,0";"97,0";"97,0";"6,5";"6,9";"6,5";"946,9";"947,2";"946,8";"0,4";"155,0";"0,9";"";""
"31/05/2025";"0700";"8,2";"8,4";"6,9";"97,0";"97,0";"97,0";"7,8";"8,0";"6,5";"946,7";"946,9";"946,6";"0,1";"229,0";"1,2";"";""
"31/05/2025";"0800";"7,9";"8,9";"7,9";"97,0";"97,0";"97,0";"7,5";"8,5";"7,4";"946,6";"946,8";"946,6";"0,0";"224,0";"1,0";"";""
"31/05/2025";"0900";"9,0";"9,3";"7,9";"97,0";"97,0";"97,0";"8,6";"8,8";"7,4";"946,9";"946,9";"946,5";"0,1";"189,0";"1,4";"";""
"31/05/2025";"1000";"8,2";"9,1";"8,1";"97,0";"97,0";"97,0";"7,7";"8,6";"7,6";"947,5";"947,5";"946,9";"0,1";"192,0";"0,8";"9,10";""
"31/05/2025";"1100";"11,8";"11,8";"8,1";"97,0";"97,0";"97,0";"11,4";"11,4";"7,7";"948,3";"948,3";"947,5";"0,5";"349,0";"1,5";"343,20";""
"31/05/2025";"1200";"15,6";"15,6";"11,9";"78,0";"97,0";"77,0";"11,8";"12,4";"11,0";"949,0";"949,0";"948,3";"0,6";"299,0";"2,3";"1146,10";""
"31/05/2025";"1300";"18,6";"18,7";"15,6";"66,0";"79,0";"65,0";"12,1";"13,0";"11,6";"949,3";"949,3";"949,0";"0,4";"335,0";"3,2";"1763,00";""
"31/05/2025";"1400";"21,4";"21,7";"18,7";"56,0";"67,0";"55,0";"12,2";"13,2";"11,5";"948,7";"949,3";"948,7";"1,4";"360,0";"3,0";"2237,80";""
"31/05/2025";"1500";"24,3";"24,5";"21,0";"50,0";"58,0";"50,0";"13,2";"14,4";"12,0";"947,9";"948,7";"947,9";"1,3";"123,0";"3,0";"2541,50";""
"31/05/2025";"1600";"24,8";"25,4";"23,6";"48,0";"53,0";"47,0";"13,0";"14,5";"12,6";"947,2";"947,9";"947,2";"2,2";"305,0";"5,3";"2510,60";""
"31/05/2025";"1700";"25,6";"25,8";"24,8";"44,0";"48,0";"44,0";"12,5";"13,7";"12,4";"946,3";"947,2";"946,3";"2,4";"319,0";"5,3";"2225,40";""
"31/05/2025";"1800";"25,7";"26,2";"25,5";"42,0";"44,0";"39,0";"11,7";"12,6";"11,0";"945,9";"946,3";"945,9";"1,4";"353,0";"5,6";"1941,80";""
"31/05/2025";"1900";"25,9";"26,5";"25,4";"36,0";"43,0";"33,0";"9,6";"12,4";"8,4";"945,9";"945,9";"945,7";"1,8";"321,0";"5,7";"1307,00";""
"31/05/2025";"2000";"20,6";"26,2";"20,6";"59,0";"59,0";"34,0";"12,4";"12,4";"9,1";"946,0";"946,0";"945,8";"0,0";"46,0";"3,4";"417,60";""
"31/05/2025";"2100";"14,9";"20,6";"14,9";"83,0";"83,0";"59,0";"12,0";"12,9";"12,0";"946,4";"946,4";"946,0";"0,2";"136,0";"1,1";"13,20";""
"31/05/2025";"2200";"13,5";"14,9";"13,4";"90,0";"90,0";"83,0";"11,8";"12,1";"11,5";"947,0";"947,0";"946,4";"0,0";"292,0";"1,0";"";""
"31/05/2025";"2300";"13,1";"13,4";"12,4";"94,0";"94,0";"89,0";"12,1";"12,1";"11,2";"947,2";"947,2";"947,0";"0,4";"144,0";"1,2";"";""
"01/06/2025";"0000";"15,0";"15,3";"12,6";"84,0";"94,0";"84,0";"12,3";"13,4";"11,4";"947,5";"947,5";"947,0";"1,4";"89,0";"5,1";"";""
"01/06/2025";"0100";"12,0";"15,0";"11,9";"94,0";"94,0";"84,0";"11,0";"12,2";"10,7";"948,1";"948,1";"947,5";"0,1";"317,0";"3,2";"";""
"01/06/2025";"0200";"11,0";"12,2";"11,0";"95,0";"95,0";"94,0";"10,2";"11,2";"10,2";"948,4";"948,4";"948,1";"0,2";"169,0";"1,2";"";""
"01/06/2025";"0300";"10,5";"11,0";"10,5";"96,0";"96,0";"95,0";"9,9";"10,3";"9,9";"948,3";"948,4";"948,3";"0,0";"293,0";"1,2";"";""
"01/06/2025";"0400";"9,9";"10,5";"9,9";"96,0";"96,0";"96,0";"9,3";"9,8";"9,3";"948,0";"948,3";"948,0";"0,0";"198,0";"0,9";"";""
"01/06/2025";"0500";"9,4";"10,1";"9,4";"96,0";"97,0";"96,0";"8,9";"9,5";"8,9";"947,7";"948,0";"947,7";"0,0";"177,0";"0,6";"";""
"01/06/2025";"0600";"9,6";"9,8";"9,4";"97,0";"97,0";"96,0";"9,1";"9,3";"8,9";"947,5";"947,6";"947,5";"0,0";"73,0";"0,5";"";""
"01/06/2025";"0700";"9,7";"10,1";"9,5";"97,0";"97,0";"97,0";"9,3";"9,7";"9,0";"947,3";"947,5";"947,3";"0,0";"103,0";"1,0";"";""
"01/06/2025";"0800";"9,5";"9,8";"9,5";"97,0";"97,0";"97,0";"9,1";"9,3";"9,0";"947,6";"947,6";"947,3";"0,0";"122,0";"0,9";"";""
"01/06/2025";"0900";"11,4";"11,4";"9,5";"97,0";"97,0";"97,0";"11,0";"11,0";"9,0";"948,1";"948,1";"947,6";"1,1";"147,0";"2,3";"";""
"01/06/2025";"1000";"12,0";"12,3";"11,4";"97,0";"97,0";"97,0";"11,5";"11,8";"11,0";"948,6";"948,6";"948,1";"1,3";"64,0";"4,2";"8,60";""
"01/06/2025";"1100";"15,2";"15,2";"12,0";"91,0";"97,0";"91,0";"13,8";"14,2";"11,5";"949,2";"949,2";"948,6";"3,0";"30,0";"5,4";"383,00";""
"01/06/2025";"1200";"18,7";"18,7";"15,2";"77,0";"91,0";"77,0";"14,5";"15,3";"13,7";"949,7";"949,7";"949,2";"2,1";"76,0";"5,0";"1132,20";""
"01/06/2025";"1300";"21,8";"21,9";"18,4";"66,0";"77,0";"66,0";"15,2";"15,6";"13,9";"950,0";"950,0";"949,7";"0,8";"342,0";"4,1";"1747,30";""
"01/06/2025";"1400";"24,2";"24,5";"21,8";"54,0";"68,0";"54,0";"14,2";"15,9";"14,2";"949,6";"950,0";"949,6";"1,0";"241,0";"2,8";"2194,50";""
"01/06/2025";"1500";"27,3";"27,3";"23,9";"44,0";"55,0";"44,0";"13,9";"15,0";"12,4";"948,9";"949,6";"948,9";"1,4";"136,0";"3,3";"2483,60";""
"01/06/2025";"1600";"27,9";"27,9";"25,7";"40,0";"45,0";"40,0";"13,2";"14,2";"12,2";"947,9";"948,9";"947,9";"1,6";"207,0";"5,1";"2453,40";""
"01/06/2025";"1700";"26,9";"27,9";"26,4";"37,0";"43,0";"37,0";"11,1";"13,3";"11,1";"947,4";"947,9";"947,4";"1,4";"227,0";"4,9";"2165,60";""
"01/06/2025";"1800";"28,4";"28,5";"26,9";"29,0";"38,0";"28,0";"8,5";"11,8";"8,1";"947,1";"947,4";"947,1";"0,8";"168,0";"3,3";"1889,60";""
"01/06/2025";"1900";"27,2";"28,4";"27,1";"33,0";"36,0";"27,0";"9,6";"10,4";"7,1";"947,2";"947,3";"947,1";"0,7";"210,0";"2,5";"1274,90";""
"01/06/2025";"2000";"22,5";"27,3";"22,5";"48,0";"48,0";"32,0";"11,0";"11,3";"9,1";"947,6";"947,6";"947,2";"0,6";"193,0";"2,4";"406,10";""
"01/06/2025";"2100";"16,5";"22,5";"16,5";"78,0";"78,0";"48,0";"12,6";"12,7";"10,8";"948,2";"948,2";"947,6";"0,2";"157,0";"2,3";"14,10";""
"01/06/2025";"2200";"14,5";"16,5";"14,5";"85,0";"85,0";"78,0";"12,0";"12,7";"12,0";"948,8";"948,8";"948,2";"0,4";"153,0";"1,3";"";""
"01/06/2025";"2300";"13,7";"14,6";"13,6";"89,0";"91,0";"85,0";"12,0";"12,5";"11,8";"949,3";"949,4";"948,8";"0,1";"311,0";"1,8";"";""
"02/06/2025";"0000";"12,6";"13,7";"12,5";"93,0";"93,0";"89,0";"11,4";"12,1";"11,4";"949,6";"949,6";"949,3";"0,0";"177,0";"1,0";"";""
"02/06/2025";"0100";"12,0";"12,6";"11,9";"95,0";"95,0";"93,0";"11,2";"11,7";"11,0";"949,7";"949,7";"949,6";"0,8";"174,0";"1,6";"";""
"02/06/2025";"0200";"11,6";"12,1";"11,5";"95,0";"95,0";"95,0";"10,9";"11,3";"10,8";"949,7";"949,8";"949,7";"0,0";"355,0";"1,6";"";""
"02/06/2025";"0300";"11,5";"11,6";"11,3";"96,0";"96,0";"95,0";"10,9";"10,9";"10,6";"949,7";"949,8";"949,6";"0,2";"188,0";"0,9";"";""
"02/06/2025";"0400";"11,2";"11,5";"11,0";"96,0";"96,0";"96,0";"10,7";"10,9";"10,4";"949,6";"949,7";"949,6";"0,0";"160,0";"1,0";"";""
"02/06/2025";"0500";"10,6";"11,3";"10,6";"96,0";"96,0";"96,0";"10,1";"10,7";"10,0";"949,2";"949,6";"949,2";"0,0";"215,0";"0,7";"";""
"02/06/2025";"0600";"10,6";"10,8";"10,3";"97,0";"97,0";"96,0";"10,1";"10,2";"9,8";"948,8";"949,2";"948,8";"0,0";"296,0";"0,0";"";""
"02/06/2025";"0700";"10,9";"11,0";"10,3";"97,0";"97,0";"97,0";"10,4";"10,5";"9,8";"948,8";"948,9";"948,8";"0,0";"329,0";"0,9";"";""
"02/06/2025";"0800";"10,4";"10,9";"10,4";"97,0";"97,0";"97,0";"9,9";"10,4";"9,9";"949,2";"949,2";"948,8";"0,0";"207,0";"0,9";"";""
"02/06/2025";"0900";"10,0";"10,4";"9,9";"97,0";"97,0";"97,0";"9,5";"10,0";"9,4";"949,8";"949,8";"949,2";"0,0";"156,0";"0,0";"";""
"02/06/2025";"1000";"10,4";"10,4";"10,0";"97,0";"97,0";"97,0";"9,9";"9,9";"9,5";"950,3";"950,3";"949,8";"0,0";"271,0";"1,2";"9,20";""
"02/06/2025";"1100";"13,9";"13,9";"10,4";"97,0";"97,0";"97,0";"13,5";"13,5";"9,9";"951,0";"951,0";"950,3";"0,0";"139,0";"0,2";"355,00";""
"02/06/2025";"1200";"20,0";"20,0";"13,9";"71,0";"97,0";"71,0";"14,6";"16,8";"13,5";"951,4";"951,4";"951,0";"0,4";"36,0";"1,5";"1112,00";""
"02/06/2025";"1300";"23,4";"23,6";"19,3";"59,0";"73,0";"59,0";"15,0";"15,9";"14,1";"951,3";"951,5";"951,2";"1,5";"71,0";"3,8";"1738,00";""
"02/06/2025";"1400";"25,4";"25,4";"23,4";"53,0";"60,0";"52,0";"15,1";"15,4";"13,9";"950,7";"951,3";"950,7";"2,1";"32,0";"6,0";"2213,40";""
"02/06/2025";"1500";"26,4";"26,7";"24,8";"50,0";"54,0";"47,0";"15,1";"15,3";"14,2";"950,1";"950,7";"950,1";"1,8";"67,0";"5,5";"2498,10";""
"02/06/2025";"1600";"27,3";"27,5";"26,1";"46,0";"50,0";"43,0";"14,5";"15,4";"13,7";"949,0";"950,1";"949,0";"1,6";"53,0";"5,0";"2505,20";""
"02/06/2025";"1700";"27,2";"28,0";"26,6";"42,0";"47,0";"41,0";"13,2";"14,9";"13,1";"948,0";"949,0";"948,0";"2,2";"39,0";"4,3";"2067,20";""
"02/06/2025";"1800";"28,3";"28,5";"26,7";"36,0";"45,0";"36,0";"12,0";"14,3";"11,6";"947,6";"948,0";"947,6";"1,4";"92,0";"4,4";"1878,50";""
"02/06/2025";"1900";"27,6";"28,3";"27,6";"39,0";"40,0";"36,0";"12,3";"13,3";"11,7";"947,6";"947,6";"947,6";"1,4";"100,0";"3,5";"1239,20";""
"02/06/2025";"2000";"24,6";"27,6";"24,6";"53,0";"53,0";"37,0";"14,3";"14,3";"11,4";"947,6";"947,6";"947,5";"1,1";"98,0";"3,1";"403,00";""
"02/06/2025";"2100";"18,6";"24,6";"18,6";"80,0";"80,0";"53,0";"15,0";"15,3";"14,3";"948,0";"948,0";"947,5";"0,4";"139,0";"2,4";"14,80";""
"02/06/2025";"2200";"19,4";"19,5";"18,4";"77,0";"81,0";"77,0";"15,2";"15,6";"14,9";"948,3";"948,3";"948,0";"1,0";"81,0";"2,2";"";""
"02/06/2025";"2300";"15,8";"19,8";"15,8";"88,0";"88,0";"75,0";"13,7";"15,4";"13,7";"948,8";"948,8";"948,3";"0,0";"74,0";"2,2";"";""
"03/06/2025";"0000";"14,8";"15,7";"14,8";"93,0";"94,0";"88,0";"13,6";"14,2";"13,6";"949,2";"949,2";"948,7";"0,0";"313,0";"0,8";"";""
"03/06/2025";"0100";"13,9";"14,8";"13,8";"95,0";"95,0";"93,0";"13,0";"13,8";"12,9";"949,5";"949,5";"949,2";"0,1";"148,0";"1,0";"";""
"03/06/2025";"0200";"13,6";"13,9";"13,5";"95,0";"96,0";"95,0";"12,9";"13,2";"12,7";"949,3";"949,5";"949,2";"0,0";"248,0";"1,1";"";""
"03/06/2025";"0300";"14,0";"14,1";"13,6";"96,0";"96,0";"95,0";"13,3";"13,5";"12,9";"948,9";"949,3";"948,9";"0,0";"287,0";"0,7";"";""
"03/06/2025";"0400";"14,9";"14,9";"13,8";"96,0";"96,0";"96,0";"14,2";"14,2";"13,1";"948,5";"949,0";"948,5";"0,7";"101,0";"1,5";"";""
"03/06/2025";"0500";"16,8";"16,8";"14,9";"84,0";"96,0";"84,0";"14,2";"15,1";"14,1";"947,6";"948,5";"947,6";"1,3";"100,0";"3,1";"";""
"03/06/2025";"0600";"17,4";"17,8";"16,8";"79,0";"84,0";"78,0";"13,6";"14,2";"13,6";"947,3";"947,6";"947,3";"1,6";"109,0";"3,8";"";""
"03/06/2025";"0700";"15,9";"17,5";"15,9";"84,0";"84,0";"78,0";"13,2";"13,8";"13,2";"947,5";"947,5";"947,3";"0,2";"288,0";"2,8";"";""
"03/06/2025";"0800";"16,3";"16,3";"15,2";"89,0";"91,0";"84,0";"14,5";"14,5";"13,2";"947,4";"947,8";"947,4";"0,5";"64,0";"2,0";"";""
"03/06/2025";"0900";"15,9";"17,4";"15,9";"89,0";"89,0";"81,0";"14,1";"14,5";"13,7";"947,9";"947,9";"947,4";"0,3";"339,0";"2,6";"";""
"03/06/2025";"1000";"15,9";"16,2";"15,7";"92,0";"92,0";"89,0";"14,5";"14,7";"14,1";"949,3";"949,3";"947,9";"0,0";"109,0";"1,5";"2,20";""
"03/06/2025";"1100";"16,4";"17,5";"15,9";"92,0";"92,0";"82,0";"15,1";"15,1";"14,4";"951,9";"951,9";"949,3";"1,0";"195,0";"6,3";"19,90";""
"03/06/2025";"1200";"15,9";"16,4";"15,9";"95,0";"95,0";"92,0";"15,2";"15,3";"15,1";"951,7";"952,1";"951,5";"1,9";"132,0";"3,6";"46,70";""
"03/06/2025";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2025";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2025";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2025";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2025";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2025";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2025";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2025";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2025";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2025";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2025";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
