"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"10/02/2025";"1700";"29,6";"30,8";"29,3";"68,0";"71,0";"63,0";"23,0";"24,0";"22,3";"1002,3";"1002,8";"1002,3";"4,4";"99,0";"8,4";"2570,10";"0,0"
"10/02/2025";"1800";"29,0";"29,8";"28,2";"72,0";"77,0";"67,0";"23,3";"23,8";"22,7";"1001,8";"1002,3";"1001,8";"4,2";"99,0";"7,5";"1342,70";"0,0"
"10/02/2025";"1900";"26,9";"29,8";"26,9";"82,0";"82,0";"69,0";"23,5";"23,9";"23,0";"1002,0";"1002,0";"1001,7";"3,7";"120,0";"7,2";"1294,60";"1,0"
"10/02/2025";"2000";"27,7";"27,7";"26,2";"81,0";"89,0";"79,0";"24,1";"24,8";"23,2";"1002,2";"1002,2";"1001,9";"3,6";"104,0";"7,1";"680,50";"0,4"
"10/02/2025";"2100";"26,8";"27,6";"26,8";"84,0";"84,0";"80,0";"23,9";"24,3";"23,2";"1002,9";"1002,9";"1002,2";"2,5";"98,0";"6,4";"56,70";"0,0"
"10/02/2025";"2200";"26,3";"26,8";"26,3";"84,0";"87,0";"83,0";"23,4";"24,3";"23,3";"1003,3";"1003,3";"1002,9";"2,5";"95,0";"5,7";"";"0,0"
"10/02/2025";"2300";"26,3";"26,4";"26,1";"85,0";"86,0";"84,0";"23,6";"23,8";"23,3";"1003,7";"1003,7";"1003,3";"1,9";"112,0";"4,0";"";"0,2"
"11/02/2025";"0000";"25,9";"26,3";"25,8";"89,0";"90,0";"85,0";"23,9";"24,0";"23,6";"1004,2";"1004,2";"1003,7";"1,0";"120,0";"3,4";"";"0,0"
"11/02/2025";"0100";"25,4";"26,0";"25,4";"91,0";"92,0";"89,0";"23,9";"24,0";"23,9";"1004,1";"1004,4";"1004,1";"1,1";"96,0";"2,2";"";"0,0"
"11/02/2025";"0200";"25,4";"25,8";"25,4";"90,0";"92,0";"89,0";"23,7";"24,1";"23,7";"1003,8";"1004,1";"1003,8";"0,6";"94,0";"2,5";"";"0,0"
"11/02/2025";"0300";"24,9";"25,6";"24,9";"93,0";"93,0";"90,0";"23,6";"23,9";"23,6";"1003,2";"1003,8";"1003,2";"";"";"18,7";"";"0,0"
"11/02/2025";"0400";"24,3";"24,9";"24,3";"97,0";"97,0";"93,0";"23,8";"23,9";"23,6";"1002,4";"1003,2";"1002,4";"0,2";"149,0";"";"";"0,0"
"11/02/2025";"0500";"24,4";"24,4";"24,1";"97,0";"98,0";"97,0";"23,9";"24,0";"23,7";"1001,7";"1002,4";"1001,7";"1,0";"281,0";"1,3";"";"0,0"
"11/02/2025";"0600";"24,1";"24,4";"24,1";"97,0";"97,0";"96,0";"23,5";"23,9";"23,5";"1001,4";"1001,7";"1001,4";"1,2";"260,0";"1,5";"";"0,0"
"11/02/2025";"0700";"24,0";"24,1";"23,9";"98,0";"98,0";"97,0";"23,6";"23,6";"23,4";"1001,3";"1001,5";"1001,3";"0,6";"298,0";"1,6";"";"0,0"
"11/02/2025";"0800";"23,8";"24,2";"23,8";"99,0";"99,0";"98,0";"23,7";"23,9";"23,5";"1001,9";"1001,9";"1001,3";"0,6";"313,0";"4,1";"";"1,0"
"11/02/2025";"0900";"24,1";"24,2";"23,7";"100,0";"100,0";"99,0";"24,1";"24,2";"23,6";"1002,4";"1002,4";"1001,8";"0,3";"293,0";"1,4";"107,40";"0,0"
"11/02/2025";"1000";"26,6";"26,8";"24,1";"88,0";"100,0";"88,0";"24,4";"25,7";"24,2";"1003,1";"1003,1";"1002,4";"0,6";"58,0";"1,4";"578,90";"0,0"
"11/02/2025";"1100";"27,8";"28,4";"26,4";"77,0";"89,0";"75,0";"23,4";"25,1";"23,3";"1003,5";"1003,5";"1003,1";"3,7";"113,0";"6,6";"1654,30";"0,0"
"11/02/2025";"1200";"28,9";"28,9";"27,6";"73,0";"80,0";"72,0";"23,5";"24,4";"23,2";"1003,6";"1003,6";"1003,4";"4,1";"108,0";"7,2";"2214,40";"0,0"
"11/02/2025";"1300";"29,9";"29,9";"28,7";"69,0";"74,0";"67,0";"23,5";"24,1";"22,6";"1003,5";"1003,6";"1003,4";"3,6";"101,0";"7,6";"2959,70";"0,0"
"11/02/2025";"1400";"29,9";"30,4";"29,0";"64,0";"69,0";"62,0";"22,5";"23,7";"21,8";"1003,1";"1003,6";"1003,1";"3,2";"111,0";"6,9";"3802,20";"0,0"
"11/02/2025";"1500";"30,4";"31,1";"29,9";"64,0";"67,0";"57,0";"22,8";"23,4";"21,0";"1002,8";"1003,2";"1002,7";"4,7";"99,0";"8,4";"4062,20";"0,0"
"11/02/2025";"1600";"29,9";"30,9";"29,8";"63,0";"67,0";"60,0";"22,1";"23,5";"21,6";"1002,3";"1002,8";"1002,3";"4,1";"114,0";"9,1";"3716,60";"0,0"
"11/02/2025";"1700";"30,0";"30,6";"29,6";"64,0";"66,0";"60,0";"22,5";"23,2";"21,6";"1001,8";"1002,3";"1001,8";"3,5";"108,0";"9,1";"3076,10";"0,0"
"11/02/2025";"1800";"29,3";"30,2";"29,0";"67,0";"69,0";"62,0";"22,6";"23,2";"21,6";"1001,6";"1001,8";"1001,5";"3,7";"99,0";"7,6";"2210,00";"0,0"
"11/02/2025";"1900";"29,0";"29,6";"28,4";"68,0";"70,0";"67,0";"22,6";"23,3";"22,2";"1001,7";"1001,7";"1001,5";"3,4";"125,0";"7,5";"1509,00";"0,0"
"11/02/2025";"2000";"27,8";"29,0";"27,8";"76,0";"77,0";"69,0";"23,3";"23,4";"22,3";"1002,1";"1002,2";"1001,7";"3,2";"114,0";"6,4";"440,50";"0,0"
"11/02/2025";"2100";"27,1";"27,8";"27,1";"80,0";"80,0";"76,0";"23,3";"23,6";"23,1";"1002,8";"1002,8";"1002,1";"2,9";"102,0";"5,9";"65,00";"0,0"
"11/02/2025";"2200";"27,0";"27,2";"26,9";"81,0";"82,0";"79,0";"23,4";"23,8";"23,2";"1003,1";"1003,1";"1002,7";"2,6";"110,0";"4,7";"";"0,0"
"11/02/2025";"2300";"26,7";"27,0";"26,7";"83,0";"83,0";"81,0";"23,6";"23,6";"23,3";"1003,4";"1003,4";"1003,1";"1,8";"111,0";"4,6";"";"0,0"
"12/02/2025";"0000";"26,4";"26,8";"26,4";"84,0";"84,0";"83,0";"23,5";"23,8";"23,4";"1003,8";"1003,8";"1003,4";"1,5";"106,0";"4,1";"";"0,0"
"12/02/2025";"0100";"25,6";"26,4";"25,3";"92,0";"92,0";"84,0";"24,2";"24,2";"23,0";"1004,0";"1004,2";"1003,8";"0,6";"134,0";"5,9";"";"0,8"
"12/02/2025";"0200";"25,5";"25,6";"25,2";"93,0";"95,0";"92,0";"24,3";"24,6";"24,1";"1003,5";"1004,1";"1003,5";"1,6";"108,0";"3,6";"";"0,0"
"12/02/2025";"0300";"25,5";"25,6";"25,4";"91,0";"93,0";"90,0";"24,0";"24,2";"23,8";"1002,9";"1003,5";"1002,9";"1,0";"110,0";"3,7";"";"0,0"
"12/02/2025";"0400";"24,9";"25,5";"24,9";"94,0";"94,0";"91,0";"23,9";"24,1";"23,8";"1002,4";"1002,9";"1002,4";"0,3";"78,0";"2,3";"";"0,0"
"12/02/2025";"0500";"24,8";"25,0";"24,7";"94,0";"95,0";"93,0";"23,7";"23,9";"23,6";"1002,1";"1002,4";"1002,1";"0,6";"117,0";"2,0";"";"0,0"
"12/02/2025";"0600";"24,4";"24,8";"24,4";"96,0";"96,0";"94,0";"23,8";"24,0";"23,6";"1002,1";"1002,2";"1002,1";"0,6";"335,0";"1,4";"";"0,0"
"12/02/2025";"0700";"24,4";"24,4";"24,2";"97,0";"98,0";"96,0";"23,9";"23,9";"23,6";"1002,4";"1002,4";"1002,0";"0,4";"277,0";"2,3";"";"0,0"
"12/02/2025";"0800";"23,9";"24,6";"23,9";"99,0";"99,0";"97,0";"23,7";"24,1";"23,6";"1002,9";"1002,9";"1002,4";"0,5";"20,0";"1,1";"";"0,0"
"12/02/2025";"0900";"24,0";"24,1";"23,7";"98,0";"100,0";"98,0";"23,8";"23,9";"23,6";"1003,2";"1003,2";"1002,8";"1,0";"12,0";"1,8";"73,20";"0,0"
"12/02/2025";"1000";"27,1";"27,3";"24,0";"82,0";"98,0";"82,0";"23,8";"24,5";"23,7";"1003,9";"1003,9";"1003,2";"1,1";"71,0";"2,6";"757,80";"0,0"
"12/02/2025";"1100";"26,8";"28,1";"26,7";"83,0";"84,0";"76,0";"23,6";"24,3";"23,2";"1004,3";"1004,3";"1003,9";"3,9";"52,0";"7,1";"1165,00";"0,0"
"12/02/2025";"1200";"29,1";"29,5";"26,6";"66,0";"84,0";"65,0";"22,1";"24,5";"21,6";"1004,6";"1004,6";"1004,3";"4,0";"80,0";"7,5";"2552,70";"0,0"
"12/02/2025";"1300";"30,0";"30,4";"28,9";"61,0";"70,0";"57,0";"21,7";"22,8";"20,6";"1004,6";"1004,7";"1004,5";"4,4";"73,0";"7,7";"3162,50";"0,0"
"12/02/2025";"1400";"29,8";"30,8";"29,6";"60,0";"63,0";"56,0";"21,3";"22,5";"20,4";"1004,3";"1004,6";"1004,3";"4,3";"90,0";"9,1";"3785,30";"0,0"
"12/02/2025";"1500";"30,7";"31,1";"29,6";"54,0";"63,0";"53,0";"20,3";"22,1";"20,3";"1003,9";"1004,3";"1003,9";"4,5";"94,0";"7,8";"4108,10";"0,0"
"12/02/2025";"1600";"30,7";"31,1";"29,8";"56,0";"65,0";"54,0";"20,9";"23,0";"20,4";"1003,3";"1003,9";"1003,3";"4,1";"91,0";"9,4";"3722,90";"0,0"
"12/02/2025";"1700";"30,4";"31,5";"29,8";"58,0";"63,0";"52,0";"21,1";"22,6";"19,5";"1002,9";"1003,3";"1002,9";"4,2";"91,0";"9,3";"3157,80";"0,0"
"12/02/2025";"1800";"30,1";"30,9";"29,9";"59,0";"62,0";"51,0";"21,2";"21,7";"19,3";"1002,5";"1002,9";"1002,4";"4,3";"75,0";"7,7";"2564,30";"0,0"
"12/02/2025";"1900";"29,1";"30,2";"28,8";"62,0";"66,0";"56,0";"21,2";"22,1";"20,1";"1002,4";"1002,5";"1002,4";"4,1";"83,0";"7,2";"1819,50";"0,0"
"12/02/2025";"2000";"28,0";"29,2";"27,9";"69,0";"69,0";"57,0";"21,8";"21,8";"19,8";"1002,7";"1002,7";"1002,4";"3,8";"91,0";"6,4";"878,60";"0,0"
"12/02/2025";"2100";"26,9";"28,0";"26,9";"76,0";"76,0";"69,0";"22,4";"22,4";"21,6";"1003,2";"1003,2";"1002,7";"3,2";"98,0";"6,3";"69,20";"0,0"
"12/02/2025";"2200";"26,3";"26,9";"26,3";"81,0";"81,0";"76,0";"22,7";"22,8";"22,4";"1003,7";"1003,7";"1003,1";"2,3";"95,0";"5,2";"";"0,0"
"12/02/2025";"2300";"26,2";"26,4";"26,2";"81,0";"82,0";"81,0";"22,8";"22,9";"22,8";"1004,2";"1004,2";"1003,7";"2,5";"80,0";"5,3";"";"0,0"
"13/02/2025";"0000";"25,8";"26,3";"25,7";"84,0";"84,0";"81,0";"22,9";"22,9";"22,7";"1004,6";"1004,6";"1004,2";"2,1";"68,0";"4,4";"";"0,0"
"13/02/2025";"0100";"24,7";"25,9";"24,6";"91,0";"91,0";"84,0";"23,0";"23,1";"22,9";"1004,6";"1004,7";"1004,6";"1,9";"16,0";"3,6";"";"0,0"
"13/02/2025";"0200";"24,5";"24,8";"24,4";"91,0";"92,0";"90,0";"23,0";"23,2";"22,9";"1004,3";"1004,6";"1004,3";"1,1";"8,0";"2,5";"";"0,0"
"13/02/2025";"0300";"24,0";"24,5";"24,0";"94,0";"94,0";"91,0";"23,0";"23,1";"22,9";"1003,8";"1004,3";"1003,8";"0,9";"304,0";"1,7";"";"0,0"
"13/02/2025";"0400";"23,5";"24,0";"23,5";"95,0";"96,0";"94,0";"22,8";"23,2";"22,8";"1003,1";"1003,8";"1003,1";"0,8";"304,0";"1,6";"";"0,0"
"13/02/2025";"0500";"23,6";"23,7";"23,5";"95,0";"96,0";"95,0";"22,8";"23,0";"22,8";"1002,9";"1003,1";"1002,8";"0,7";"300,0";"2,2";"";"0,0"
"13/02/2025";"0600";"23,5";"23,8";"23,5";"96,0";"96,0";"95,0";"22,9";"23,1";"22,8";"1002,9";"1002,9";"1002,8";"0,6";"303,0";"1,4";"";"0,0"
"13/02/2025";"0700";"23,2";"23,5";"23,1";"97,0";"98,0";"96,0";"22,8";"22,9";"22,7";"1003,2";"1003,2";"1002,9";"0,7";"312,0";"1,4";"";"0,0"
"13/02/2025";"0800";"23,0";"23,2";"23,0";"98,0";"98,0";"97,0";"22,6";"22,8";"22,6";"1003,5";"1003,5";"1003,2";"0,4";"255,0";"1,4";"";"0,0"
"13/02/2025";"0900";"23,0";"23,0";"22,7";"99,0";"99,0";"98,0";"22,9";"22,9";"22,4";"1004,0";"1004,0";"1003,5";"0,8";"285,0";"1,6";"55,10";"0,0"
"13/02/2025";"1000";"25,3";"25,7";"23,0";"89,0";"99,0";"85,0";"23,4";"23,8";"22,9";"1004,7";"1004,7";"1004,0";"0,4";"251,0";"1,6";"557,80";"0,0"
"13/02/2025";"1100";"28,1";"28,1";"25,3";"76,0";"89,0";"76,0";"23,5";"24,4";"22,9";"1005,2";"1005,2";"1004,7";"1,5";"108,0";"3,9";"1535,30";"0,0"
"13/02/2025";"1200";"29,0";"29,5";"27,8";"65,0";"77,0";"61,0";"21,6";"23,5";"21,1";"1005,5";"1005,5";"1005,2";"2,2";"111,0";"5,6";"2195,50";"0,0"
"13/02/2025";"1300";"29,9";"30,4";"28,6";"66,0";"67,0";"56,0";"22,9";"22,9";"20,6";"1005,5";"1005,6";"1005,4";"2,6";"118,0";"6,2";"2812,40";"0,0"
"13/02/2025";"1400";"30,2";"30,6";"29,0";"67,0";"71,0";"62,0";"23,3";"23,8";"22,1";"1005,3";"1005,6";"1005,2";"4,7";"101,0";"7,5";"3338,50";"0,0"
"13/02/2025";"1500";"30,0";"30,9";"29,3";"60,0";"66,0";"56,0";"21,4";"23,3";"20,5";"1004,5";"1005,3";"1004,5";"3,9";"119,0";"7,9";"3666,80";"0,0"
"13/02/2025";"1600";"30,3";"31,1";"29,0";"59,0";"64,0";"53,0";"21,5";"22,1";"19,3";"1004,0";"1004,6";"1004,0";"4,2";"102,0";"9,6";"3178,10";"0,0"
"13/02/2025";"1700";"29,2";"30,8";"29,1";"65,0";"65,0";"56,0";"21,8";"22,5";"20,3";"1003,6";"1004,1";"1003,6";"4,4";"97,0";"8,7";"2658,20";"0,0"
"13/02/2025";"1800";"29,7";"30,2";"28,9";"63,0";"68,0";"61,0";"21,8";"22,7";"20,9";"1003,3";"1003,6";"1003,3";"3,9";"109,0";"8,5";"1998,50";"0,0"
"13/02/2025";"1900";"28,3";"29,7";"28,3";"71,0";"72,0";"62,0";"22,7";"22,9";"21,3";"1003,3";"1003,3";"1003,2";"3,0";"118,0";"8,5";"1530,70";"0,0"
"13/02/2025";"2000";"27,7";"28,8";"27,7";"73,0";"73,0";"70,0";"22,4";"22,8";"21,9";"1003,6";"1003,6";"1003,3";"2,8";"123,0";"6,4";"538,90";"0,0"
"13/02/2025";"2100";"27,0";"27,7";"27,0";"79,0";"79,0";"73,0";"23,0";"23,1";"22,3";"1003,7";"1003,7";"1003,5";"3,1";"97,0";"5,9";"47,90";"0,0"
"13/02/2025";"2200";"26,6";"27,0";"26,6";"81,0";"81,0";"79,0";"23,0";"23,1";"22,9";"1004,1";"1004,1";"1003,7";"2,1";"99,0";"4,9";"";"0,0"
"13/02/2025";"2300";"26,5";"26,7";"26,5";"81,0";"81,0";"80,0";"23,0";"23,1";"22,9";"1004,7";"1004,7";"1004,1";"1,8";"102,0";"4,5";"";"0,0"
"14/02/2025";"0000";"26,0";"26,6";"25,9";"84,0";"84,0";"81,0";"23,0";"23,3";"23,0";"1005,0";"1005,0";"1004,7";"1,8";"85,0";"3,8";"";"0,0"
"14/02/2025";"0100";"25,3";"26,0";"25,1";"86,0";"87,0";"83,0";"22,8";"22,9";"22,7";"1005,1";"1005,1";"1005,0";"1,3";"58,0";"2,9";"";"0,0"
"14/02/2025";"0200";"24,7";"25,3";"24,7";"90,0";"90,0";"86,0";"22,9";"23,0";"22,7";"1004,7";"1005,1";"1004,7";"1,5";"49,0";"2,4";"";"0,0"
"14/02/2025";"0300";"24,2";"24,9";"24,2";"92,0";"92,0";"90,0";"22,8";"23,1";"22,8";"1004,2";"1004,7";"1004,2";"1,2";"16,0";"2,0";"";"0,0"
"14/02/2025";"0400";"23,9";"24,2";"23,9";"94,0";"94,0";"92,0";"22,8";"22,9";"22,8";"1003,6";"1004,2";"1003,6";"1,0";"8,0";"2,0";"";"0,0"
"14/02/2025";"0500";"23,3";"23,9";"23,3";"96,0";"96,0";"94,0";"22,7";"22,8";"22,6";"1003,4";"1003,6";"1003,3";"0,2";"20,0";"1,7";"";"0,0"
"14/02/2025";"0600";"23,0";"23,4";"22,9";"99,0";"99,0";"96,0";"22,7";"22,8";"22,6";"1003,0";"1003,4";"1003,0";"0,4";"324,0";"1,0";"";"0,0"
"14/02/2025";"0700";"23,1";"23,2";"22,8";"99,0";"99,0";"98,0";"23,0";"23,0";"22,5";"1003,1";"1003,1";"1002,9";"0,5";"305,0";"1,2";"";"0,0"
"14/02/2025";"0800";"22,8";"23,1";"22,8";"99,0";"99,0";"99,0";"22,7";"23,0";"22,7";"1003,2";"1003,2";"1003,1";"0,3";"123,0";"1,1";"";"0,0"
"14/02/2025";"0900";"23,7";"23,7";"22,6";"100,0";"100,0";"99,0";"23,7";"23,7";"22,6";"1004,0";"1004,0";"1003,2";"0,4";"311,0";"1,1";"83,80";"0,0"
"14/02/2025";"1000";"26,4";"26,8";"23,7";"84,0";"100,0";"82,0";"23,4";"24,0";"23,0";"1004,6";"1004,6";"1004,0";"1,0";"28,0";"1,9";"732,60";"0,0"
"14/02/2025";"1100";"27,8";"28,5";"26,4";"75,0";"84,0";"72,0";"22,9";"23,7";"22,7";"1005,3";"1005,3";"1004,6";"3,3";"77,0";"6,1";"1752,10";"0,0"
"14/02/2025";"1200";"29,9";"30,1";"27,8";"62,0";"76,0";"62,0";"21,8";"23,6";"21,6";"1005,5";"1005,6";"1005,3";"4,0";"86,0";"7,0";"2565,40";"0,0"
"14/02/2025";"1300";"30,8";"31,3";"29,0";"57,0";"65,0";"55,0";"21,3";"22,3";"20,1";"1005,2";"1005,6";"1005,2";"3,6";"86,0";"7,5";"3016,80";"0,0"
"14/02/2025";"1400";"31,3";"32,0";"30,2";"53,0";"59,0";"49,0";"20,5";"21,7";"18,9";"1004,8";"1005,2";"1004,8";"3,3";"89,0";"8,0";"3911,30";"0,0"
"14/02/2025";"1500";"30,8";"32,0";"30,2";"53,0";"56,0";"49,0";"20,2";"21,1";"19,2";"1004,2";"1004,8";"1004,2";"4,1";"99,0";"8,1";"3908,10";"0,0"
"14/02/2025";"1600";"30,9";"31,7";"30,3";"53,0";"57,0";"49,0";"20,1";"21,3";"19,3";"1003,2";"1004,2";"1003,2";"4,4";"82,0";"8,4";"3779,20";"0,0"
"14/02/2025";"1700";"30,4";"31,6";"30,2";"57,0";"60,0";"48,0";"20,9";"22,0";"18,9";"1002,5";"1003,3";"1002,5";"4,1";"98,0";"10,2";"3142,00";"0,0"
"14/02/2025";"1800";"30,0";"31,2";"29,0";"63,0";"66,0";"54,0";"22,2";"22,6";"20,4";"1002,0";"1002,5";"1002,0";"4,2";"73,0";"8,1";"2439,50";"0,0"
"14/02/2025";"1900";"29,2";"30,0";"28,9";"63,0";"65,0";"62,0";"21,4";"22,5";"21,1";"1001,7";"1002,0";"1001,7";"4,1";"96,0";"7,5";"1868,30";"0,0"
"14/02/2025";"2000";"28,1";"29,6";"28,0";"72,0";"72,0";"63,0";"22,6";"22,6";"21,5";"1002,1";"1002,1";"1001,7";"3,3";"104,0";"6,5";"813,20";"0,0"
"14/02/2025";"2100";"27,1";"28,2";"27,1";"79,0";"79,0";"72,0";"23,0";"23,1";"22,5";"1002,3";"1002,3";"1002,0";"2,5";"102,0";"5,7";"56,40";"0,0"
"14/02/2025";"2200";"26,7";"27,2";"26,7";"81,0";"81,0";"79,0";"23,2";"23,5";"23,1";"1002,6";"1002,6";"1002,2";"2,1";"80,0";"4,3";"";"0,0"
"14/02/2025";"2300";"26,4";"26,7";"26,4";"83,0";"83,0";"81,0";"23,2";"23,3";"23,2";"1003,4";"1003,4";"1002,6";"1,9";"71,0";"4,1";"";"0,0"
"15/02/2025";"0000";"26,0";"26,6";"26,0";"85,0";"85,0";"82,0";"23,2";"23,4";"23,1";"1004,0";"1004,0";"1003,4";"1,6";"52,0";"2,9";"";"0,0"
"15/02/2025";"0100";"26,2";"26,4";"26,0";"85,0";"85,0";"84,0";"23,5";"23,6";"23,2";"1004,2";"1004,3";"1004,0";"1,4";"72,0";"3,1";"";"0,0"
"15/02/2025";"0200";"25,2";"26,2";"25,2";"88,0";"88,0";"85,0";"23,2";"23,5";"23,1";"1003,8";"1004,2";"1003,8";"1,1";"44,0";"3,1";"";"0,0"
"15/02/2025";"0300";"24,8";"25,3";"24,7";"92,0";"92,0";"88,0";"23,3";"23,3";"23,2";"1003,4";"1003,8";"1003,4";"0,9";"17,0";"1,6";"";"0,0"
"15/02/2025";"0400";"24,4";"24,9";"24,4";"92,0";"92,0";"90,0";"23,1";"23,3";"23,0";"1002,9";"1003,4";"1002,9";"0,6";"4,0";"2,1";"";"0,0"
"15/02/2025";"0500";"23,9";"24,4";"23,7";"95,0";"95,0";"92,0";"23,0";"23,2";"22,9";"1002,5";"1002,9";"1002,5";"1,1";"14,0";"2,1";"";"0,0"
"15/02/2025";"0600";"23,4";"23,9";"23,4";"97,0";"97,0";"95,0";"22,9";"23,1";"22,8";"1002,3";"1002,5";"1002,2";"0,3";"18,0";"1,9";"";"0,2"
"15/02/2025";"0700";"23,1";"23,4";"23,1";"98,0";"98,0";"97,0";"22,8";"23,1";"22,8";"1002,2";"1002,5";"1002,2";"0,2";"140,0";"0,7";"";"0,0"
"15/02/2025";"0800";"22,9";"23,1";"22,7";"99,0";"99,0";"98,0";"22,8";"22,9";"22,6";"1002,4";"1002,4";"1002,2";"0,4";"91,0";"0,7";"";"0,0"
"15/02/2025";"0900";"24,1";"24,1";"22,9";"98,0";"100,0";"98,0";"23,8";"23,8";"22,8";"1002,9";"1002,9";"1002,4";"0,6";"256,0";"1,2";"89,00";"0,0"
"15/02/2025";"1000";"27,2";"27,2";"24,1";"80,0";"98,0";"80,0";"23,3";"24,1";"23,3";"1003,7";"1003,7";"1002,9";"0,5";"6,0";"1,3";"663,30";"0,0"
"15/02/2025";"1100";"28,1";"28,2";"26,5";"77,0";"83,0";"76,0";"23,7";"24,1";"22,9";"1004,2";"1004,2";"1003,7";"2,0";"48,0";"3,5";"999,80";"0,0"
"15/02/2025";"1200";"29,2";"29,5";"27,7";"67,0";"77,0";"67,0";"22,6";"23,6";"22,6";"1004,4";"1004,4";"1004,2";"3,3";"96,0";"5,8";"1240,70";"0,0"
"15/02/2025";"1300";"29,4";"29,5";"28,3";"70,0";"74,0";"67,0";"23,4";"23,6";"22,4";"1004,1";"1004,4";"1004,1";"3,6";"107,0";"7,4";"1788,00";"0,0"
"15/02/2025";"1400";"30,8";"31,2";"29,2";"65,0";"71,0";"61,0";"23,5";"24,0";"22,6";"1003,8";"1004,2";"1003,8";"4,5";"101,0";"8,3";"3464,70";"0,0"
"15/02/2025";"1500";"30,4";"31,1";"29,4";"65,0";"69,0";"62,0";"23,0";"24,0";"22,3";"1003,2";"1003,8";"1003,1";"5,2";"97,0";"8,3";"2882,20";"0,0"
"15/02/2025";"1600";"30,8";"31,5";"29,3";"65,0";"70,0";"63,0";"23,5";"24,3";"22,4";"1002,3";"1003,2";"1002,3";"4,4";"111,0";"8,6";"3406,30";"0,0"
"15/02/2025";"1700";"30,0";"31,2";"29,9";"68,0";"68,0";"62,0";"23,4";"23,9";"22,8";"1001,8";"1002,3";"1001,8";"4,7";"108,0";"9,4";"2880,00";"0,0"
"15/02/2025";"1800";"29,9";"30,6";"29,2";"70,0";"72,0";"65,0";"23,8";"24,2";"22,8";"1001,5";"1001,9";"1001,5";"4,4";"103,0";"8,6";"2567,90";"0,0"
"15/02/2025";"1900";"28,8";"30,3";"28,5";"72,0";"75,0";"68,0";"23,2";"24,1";"22,9";"1001,6";"1001,6";"1001,4";"5,1";"100,0";"9,4";"1046,20";"0,0"
"15/02/2025";"2000";"28,1";"28,8";"28,1";"73,0";"73,0";"70,0";"22,8";"23,2";"22,4";"1001,9";"1001,9";"1001,5";"4,4";"104,0";"9,2";"623,10";"0,0"
"15/02/2025";"2100";"27,5";"28,1";"27,5";"76,0";"76,0";"72,0";"22,8";"22,8";"22,4";"1002,3";"1002,3";"1001,9";"3,3";"100,0";"6,7";"64,20";"0,0"
"15/02/2025";"2200";"26,9";"27,5";"26,9";"79,0";"79,0";"76,0";"23,0";"23,1";"22,7";"1002,7";"1002,8";"1002,3";"2,4";"98,0";"5,2";"";"0,0"
"15/02/2025";"2300";"26,9";"27,1";"26,9";"81,0";"82,0";"79,0";"23,5";"23,7";"23,0";"1003,3";"1003,3";"1002,7";"2,6";"101,0";"4,8";"";"0,0"
"16/02/2025";"0000";"26,8";"27,0";"26,6";"80,0";"82,0";"80,0";"23,1";"23,5";"23,1";"1003,7";"1003,7";"1003,3";"1,8";"110,0";"4,6";"";"0,0"
"16/02/2025";"0100";"26,6";"26,8";"26,4";"82,0";"83,0";"80,0";"23,3";"23,3";"23,0";"1003,9";"1004,0";"1003,7";"1,4";"120,0";"3,7";"";"0,0"
"16/02/2025";"0200";"26,3";"26,6";"26,3";"84,0";"84,0";"82,0";"23,3";"23,4";"23,2";"1003,5";"1004,0";"1003,5";"1,1";"122,0";"3,0";"";"0,0"
"16/02/2025";"0300";"26,5";"26,5";"26,2";"84,0";"85,0";"84,0";"23,5";"23,5";"23,4";"1002,7";"1003,5";"1002,7";"1,2";"132,0";"3,0";"";"0,0"
"16/02/2025";"0400";"26,7";"26,7";"26,5";"82,0";"84,0";"82,0";"23,4";"23,6";"23,4";"1001,8";"1002,7";"1001,8";"1,5";"144,0";"3,8";"";"0,0"
"16/02/2025";"0500";"23,9";"26,7";"23,6";"99,0";"100,0";"82,0";"23,8";"24,3";"23,4";"1001,7";"1002,2";"1001,7";"1,5";"116,0";"9,3";"";"3,2"
"16/02/2025";"0600";"24,3";"24,5";"23,9";"100,0";"100,0";"99,0";"24,2";"24,4";"23,7";"1001,6";"1001,9";"1001,6";"0,8";"249,0";"3,5";"";"0,0"
"16/02/2025";"0700";"24,6";"24,6";"24,3";"100,0";"100,0";"100,0";"24,6";"24,6";"24,2";"1002,0";"1002,0";"1001,6";"1,0";"293,0";"1,6";"";"1,4"
"16/02/2025";"0800";"24,4";"24,6";"24,2";"100,0";"100,0";"100,0";"24,4";"24,6";"24,2";"1002,1";"1002,2";"1001,9";"0,5";"275,0";"3,2";"";"3,8"
"16/02/2025";"0900";"24,9";"24,9";"24,2";"100,0";"100,0";"99,0";"24,9";"24,9";"24,2";"1002,9";"1002,9";"1002,1";"0,8";"229,0";"3,9";"158,90";"1,4"
